fire_id,park_agency,park_name,fire_name,fire_year,cause_description,fire_size,fire_size_class,latitude,longitude,state
1579680,NPS,Delaware Water Gap National Recreation Area,MINSI,2012,Miscellaneous,0.1,A,40.9594,-75.125,PA
1579681,NPS,Delaware Water Gap National Recreation Area,COMMUNITY,2012,Powerline,0.1,A,41.0789,-75.0131,PA
1579682,NPS,Delaware Water Gap National Recreation Area,MCMANUS,2012,Powerline,0.1,A,41.0169,-75.0922,PA
1579683,NPS,Delaware Water Gap National Recreation Area,TABLE ROCK,2012,Campfire,0.1,A,40.9733,-75.1425,PA
1579684,NPS,Delaware Water Gap National Recreation Area,MCBRIDE,2012,Equipment Use,0.1,A,41.1289,-74.9394,NJ
1579685,NPS,Hopwell Furnace National Historic Site,HOPEWELL,2012,Missing/Undefined,741.0,E,40.2133,-75.7614,PA
1579686,NPS,Badlands National Park,SAGE CREEK,2012,Lightning,0.6,B,43.9158,-102.425,SD
1579687,NPS,Badlands National Park,ANCIENT,2012,Lightning,1.5,B,43.865,-102.2092,SD
1579688,NPS,Badlands National Park,CAB,2012,Lightning,0.6,B,43.8936,-102.4006,SD
1579689,NPS,Badlands National Park,RIM ROAD,2012,Lightning,0.3,B,43.9158,-102.4219,SD
1579690,NPS,Badlands National Park,YELLOW MOUNDS,2012,Equipment Use,0.1,A,43.8458,-102.1953,SD
1579977,NPS,Jewel Cave National Monument,LAGOON,2012,Powerline,0.3,B,43.7281,-103.8361,SD
1579978,NPS,Jewel Cave National Monument,JECA,2012,Powerline,21.6,C,43.7328,-103.8261,SD
1579979,NPS,Jewel Cave National Monument,JEWEL,2012,Powerline,0.1,A,43.7325,-103.8214,SD
1580044,NPS,Mount Rushmore National Memorial,MORU WILDFIRE,2012,Debris Burning,2.1,B,43.87558,-103.44956,SD
1580803,NPS,Wind Cave National Park,SOUTHEAST,2012,Lightning,0.3,B,43.5675,-103.3906,SD
1580870,NPS,Great Smoky Mountains National Park,METCALF,2012,Miscellaneous,0.1,A,35.6864,-83.6456,TN
1580871,NPS,Great Smoky Mountains National Park,ABRAMS,2012,Campfire,0.1,A,35.59985,-83.867738,TN
1580872,NPS,Great Smoky Mountains National Park,COOPER WF,2012,Campfire,0.1,A,35.6331,-83.9056,TN
1580873,NPS,Great Smoky Mountains National Park,LANDS CREEK WF,2012,Missing/Undefined,1.0,B,35.445,-83.4797,NC
1580874,NPS,Great Smoky Mountains National Park,LITTLE RIVER CAR,2012,Equipment Use,0.1,A,35.6664,-83.6019,TN
1580875,NPS,Great Smoky Mountains National Park,SAN REMO WF,2012,Miscellaneous,1.2,B,35.7039,-83.5358,TN
1580876,NPS,Great Smoky Mountains National Park,EAGLE,2012,Lightning,2.9,B,35.4564,-83.7961,NC
1580877,NPS,Great Smoky Mountains National Park,WESLEY WOODS,2012,Lightning,15.4,C,35.7089,-83.7853,TN
1580878,NPS,Great Smoky Mountains National Park,SPUR WF,2012,Smoking,0.2,A,35.7475,-83.5206,TN
1580879,NPS,Great Smoky Mountains National Park,BARNETT KNOB,2012,Missing/Undefined,0.1,A,35.5292,-83.2347,NC
1580880,NPS,Great Smoky Mountains National Park,THOMAS DIVIDE,2012,Equipment Use,0.1,A,35.5914,-83.4036,NC
1580881,NPS,Great Smoky Mountains National Park,GOSHEN WF,2012,Lightning,0.1,A,35.6008,-83.5294,TN
1580882,NPS,Great Smoky Mountains National Park,LEWELLYN,2012,Campfire,0.1,A,35.4553,-83.8019,NC
1580883,NPS,Great Smoky Mountains National Park,SUGARLAND WF,2012,Miscellaneous,0.1,A,35.6792,-83.53,TN
1580884,NPS,Great Smoky Mountains National Park,RAVEN FORK,2012,Miscellaneous,97.0,C,35.5222,-83.2936,NC
1580885,NPS,Great Smoky Mountains National Park,ABRAMS VIEWS,2012,Missing/Undefined,1.4,B,35.6225,-83.94845,TN
1580887,NPS,Big Bend National Park,EASTER,2012,Lightning,0.1,A,29.28413,-103.19207,TX
1580888,NPS,Big Bend National Park,TELEPHONE,2012,Powerline,0.1,A,29.2807,-103.292603,TX
1580889,NPS,Big Bend National Park,AVINO HOUSE,2012,Lightning,0.1,A,29.13397,-103.51567,TX
1580890,NPS,Big Bend National Park,MILE MARKER 5,2012,Lightning,0.1,A,29.3513,-103.2837,TX
1580891,NPS,Big Bend National Park,YETTI,2012,Lightning,0.1,A,29.338,-103.3108,TX
1580892,NPS,Big Thicket National Park,CLIFF,2012,Lightning,3.0,B,30.5731,-94.6508,TX
1580893,NPS,Big Thicket National Park,SQUIRREL,2012,Miscellaneous,0.5,B,30.7325,-94.4397,TX
1580894,NPS,Big Thicket National Park,CHEVY,2012,Equipment Use,0.1,A,30.674617,-94.696106,TX
1580895,NPS,Guadalupe Mountains National Park,EL CAPITAN,2012,Lightning,171.0,D,31.87128,-104.85547,TX
1580896,NPS,Guadalupe Mountains National Park,WEST DOG,2012,Lightning,2.0,B,31.9456,-104.8664,TX
1580897,NPS,Lake Meredith National Recreation Area,CHICKEN,2012,Arson,1328.5,F,35.47411,-101.77747,TX
1580898,NPS,Lake Meredith National Recreation Area,FRIDAY,2012,Missing/Undefined,57.0,C,35.72113,-101.40821,TX
1580899,NPS,Lake Meredith National Recreation Area,TROUT EAST,2012,Missing/Undefined,66.0,C,35.628,-101.5217,TX
1580900,NPS,Lake Meredith National Recreation Area,GERMAN,2012,Missing/Undefined,0.1,A,35.6308,-101.5892,TX
1580901,NPS,Lake Meredith National Recreation Area,YAKE,2012,Missing/Undefined,1.0,B,35.739,-101.513,TX
1580902,NPS,Lake Meredith National Recreation Area,136 COMPLEX,2012,Missing/Undefined,2.0,B,35.4992,-101.6394,TX
1580903,NPS,Lake Meredith National Recreation Area,ROSITA,2012,Miscellaneous,1.7,B,35.4639,-101.8369,TX
1580904,NPS,Padre Island National Seashore,PAN HANDLE,2012,Lightning,528.0,E,27.533525,-97.264606,TX
1580905,NPS,Padre Island National Seashore,37 MILE,2012,Lightning,30.0,C,26.8944,-97.3806,TX
1580906,NPS,Padre Island National Seashore,6 MILE,2012,Lightning,12998.0,G,27.3672,-97.3564,TX
1580907,NPS,Padre Island National Seashore,BUZZED,2012,Equipment Use,0.2,A,27.477883,-97.280922,TX
1580908,NPS,Padre Island National Seashore,EL SEGUNDO,2012,Lightning,100.0,D,27.50735,-97.27961,TX
1580909,NPS,Padre Island National Seashore,EL SEGUNDO 2,2012,Lightning,7.3,B,27.512078,-97.27265,TX
1580910,NPS,San Antonio Missions National Historic Park,SAN JUAN,2012,Miscellaneous,0.1,A,29.330986,-98.456839,TX
1580911,NPS,Bryce Canyon National Park,RAVEN,2012,Lightning,0.3,B,37.47257,-112.23155,UT
1580912,NPS,Bryce Canyon National Park,RANGER,2012,Lightning,0.1,A,37.63955,-112.16818,UT
1580913,NPS,Bryce Canyon National Park,GLORY COVE,2012,Lightning,0.1,A,37.67174,-112.09889,UT
1580914,NPS,Bryce Canyon National Park,AGUA,2012,Lightning,0.1,A,37.50576,-112.26079,UT
1581650,NPS,Zion National Park,SWITCHBACK,2012,Smoking,0.1,A,37.212128,-112.95645,UT
1581651,NPS,Zion National Park,ZION STEP UP #2,2012,Arson,0.1,A,37.2078,-112.9997,UT
1581652,NPS,Zion National Park,CHECKERBOARD,2012,Arson,0.2,A,37.22686,-112.884172,UT
1581653,NPS,Zion National Park,ZION STEP UP #3,2012,Miscellaneous,0.1,A,37.2078,-112.9997,UT
1581654,NPS,Zion National Park,ZION STEP UP 04,2012,Miscellaneous,0.1,A,37.2078,-112.9997,UT
1581655,NPS,Zion National Park,JOB'S HEAD,2012,Lightning,0.5,B,37.3672,-113.0908,UT
1581656,NPS,Zion National Park,HEAPS,2012,Lightning,0.5,B,37.2642,-112.995,UT
1581657,NPS,Zion National Park,CLAVE,2012,Lightning,0.5,B,37.239294,-112.875491,UT
1581658,NPS,Zion National Park,TIMBER CREEK,2012,Lightning,0.5,B,37.4183,-113.2083,UT
1581659,NPS,Zion National Park,KINESAVA,2012,Lightning,0.1,A,37.1918,-113.0175,UT
1581660,NPS,Zion National Park,STAKE FIRE,2012,Lightning,0.1,A,37.2331,-113.0236,UT
1581661,NPS,Zion National Park,RAM,2012,Lightning,0.1,A,37.2517,-112.8844,UT
1581662,NPS,Zion National Park,BRIDGE MOUNTAIN,2012,Lightning,0.5,B,37.20393,-112.97499,UT
1581663,NPS,Fredricksburg/Spotsylvania National Military Park,JTW FIRE,2012,Missing/Undefined,27.0,C,38.26636,-77.685867,VA
1581664,NPS,Fredricksburg/Spotsylvania National Military Park,SOPER FIRE,2012,Miscellaneous,0.1,A,38.3114,-77.6781,VA
1581665,NPS,Fredricksburg/Spotsylvania National Military Park,SALEM CHURCH,2012,Arson,0.1,A,38.2878,-77.5236,VA
1581666,NPS,Manassas National Battlefield Park,NEW YORK AVE FIRE,2012,Equipment Use,1.5,B,38.8117,-77.545,VA
1581667,NPS,Manassas National Battlefield Park,VAN PELT FIRE,2012,Miscellaneous,0.1,A,38.8239,-77.5114,VA
1581668,NPS,Manassas National Battlefield Park,ROADSIDE FIRE,2012,Miscellaneous,0.2,A,38.8122,-77.5353,VA
1581669,NPS,Prince William Forest Park,MM 16 FIRE,2012,Miscellaneous,0.2,A,38.6278,-77.4369,VA
1581670,NPS,Prince William Forest Park,FARMS TO FOREST,2012,Miscellaneous,0.1,A,38.59872,-77.4108,VA
1581671,NPS,Shenandoah National Park,FENCE FIRE,2012,Campfire,4.0,B,38.4467,-78.4642,VA
1581672,NPS,Shenandoah National Park,NEIGHBOR MTN FIRE,2012,Lightning,2138.0,F,38.7006,-78.3653,VA
1581673,NPS,Shenandoah National Park,SKINNER RIDGE FIRE,2012,Powerline,0.3,B,38.6581,-78.2928,VA
1581674,NPS,Shenandoah National Park,SIERRA FIRE,2012,Lightning,0.1,A,38.9031,-78.1922,VA
1581675,NPS,Shenandoah National Park,LEWIS PEAK 2,2012,Lightning,0.1,A,38.2958,-78.7303,VA
1581772,NPS,Lake Roosevelt National Recreation Area,BARSTOW AGAIN,2012,Arson,4.0,B,48.792697,-118.1325,WA
1581773,NPS,Lake Roosevelt National Recreation Area,DEER MEADOWS,2012,Lightning,0.3,B,47.886391,-118.327989,WA
1581774,NPS,Lake Roosevelt National Recreation Area,CRYSTAL COVE,2012,Lightning,1.0,B,47.9353,-118.2344,WA
1581775,NPS,Lake Roosevelt National Recreation Area,RAILROAD,2012,Equipment Use,0.3,B,48.706194,-118.024483,WA
1581776,NPS,Lake Roosevelt National Recreation Area,KAMLOOPS CAMPGROUND,2012,Campfire,0.1,A,48.68,-118.1186,WA
1581777,NPS,Lake Roosevelt National Recreation Area,CHINA BEND CLIMBER,2012,Campfire,0.1,A,48.815894,-117.95049,WA
1581778,NPS,Mt. Rainier National Park,THREE LAKES FIRE,2012,Lightning,7.0,B,46.76448,-121.48925,WA
1581779,NPS,Mt. Rainier National Park,NISQUALLY FIRE,2012,Miscellaneous,0.5,B,46.7768,-121.7704,WA
1581780,NPS,North Cascades National Park,PYRAMID CREEK ROCKET,2012,Fireworks,0.1,A,48.7028,-121.1353,WA
1581781,NPS,North Cascades National Park,OVERFLOWING PURPLE,2012,Campfire,0.1,A,48.3078,-120.6544,WA
1581782,NPS,North Cascades National Park,LITTLE BEAVER KNOB,2012,Lightning,0.1,A,48.908041,-121.083254,WA
1581783,NPS,North Cascades National Park,RIDDLE CREEK,2012,Lightning,0.5,B,48.2714,-120.6417,WA
1581784,NPS,North Cascades National Park,THUNDER POINT,2012,Campfire,0.5,B,48.6833,-121.1,WA
1581785,NPS,North Cascades National Park,NIGHTMARE,2012,Campfire,0.1,A,48.9461,-120.9864,WA
1581786,NPS,North Cascades National Park,MCALLISTER #3,2012,Campfire,0.1,A,48.6203,-121.0567,WA
1581787,NPS,Olympic National Park,RIALTO LOG,2012,Campfire,0.1,A,47.9214,-124.6386,WA
1581788,NPS,Olympic National Park,GLINES DAM,2012,Equipment Use,0.1,A,48.0033,-123.6,WA
1581789,NPS,Olympic National Park,2ND BEACH,2012,Campfire,0.1,A,47.8872,-124.6236,WA
1581790,NPS,Olympic National Park,COX VALLEY,2012,Lightning,0.1,A,47.9728,-123.4819,WA
1581791,NPS,Olympic National Park,LINCOLN,2012,Lightning,0.1,A,47.5561,-123.3353,WA
1581792,NPS,Olympic National Park,HURRICANE,2012,Lightning,0.1,A,47.9664,-123.4769,WA
1581793,NPS,Olympic National Park,MAIDEN,2012,Lightning,0.1,A,47.94478,-123.3375,WA
1581794,NPS,Olympic National Park,FLAPJACKS,2012,Campfire,0.1,A,47.5619,-123.3419,WA
1581795,NPS,Olympic National Park,BEACH 4,2012,Campfire,0.1,A,47.6408,-124.3861,WA
1581796,NPS,Olympic National Park,FLAPJACKS 2,2012,Campfire,0.1,A,47.561767,-123.341483,WA
1581797,NPS,Olympic National Park,FOOTBRIDGE,2012,Smoking,0.1,A,47.5231,-123.3417,WA
1581798,NPS,Olympic National Park,ALLEYWAY,2012,Campfire,0.1,A,47.6058,-124.3742,WA
1581799,NPS,Olympic National Park,ELWHA DAM,2012,Miscellaneous,0.5,B,48.095,-123.5575,WA
1581800,NPS,Olympic National Park,BIG CEDAR,2012,Campfire,0.1,A,47.51773,-123.33364,WA
1581801,NPS,Olympic National Park,FOUR STREAM,2012,Campfire,0.5,B,47.5314,-123.3644,WA
1581811,NPS,San Juan Island National Historic Park,SOUTH BEACH,2012,Campfire,0.1,A,48.4567,-123.0044,WA
1581812,NPS,San Juan Island National Historic Park,CATTLE POINT PULLOUT,2012,Fireworks,0.8,B,48.457497,-122.99265,WA
1581813,NPS,San Juan Island National Historic Park,AK PACKERS ROCK,2012,Campfire,0.1,A,48.45647,-123.00689,WA
1581814,NPS,San Juan Island National Historic Park,PICKETT'S LANE,2012,Campfire,0.1,A,48.456225,-123.00197,WA
1581815,NPS,San Juan Island National Historic Park,AK PACKERS ROCK 2,2012,Campfire,0.1,A,48.456392,-123.007792,WA
1581963,NPS,Apostle Islands National Lakeshore,BLACK FLY,2012,Lightning,0.2,A,46.9706,-90.8044,WI
1582016,NPS,Saint Croix National Scenic River,WATERFALL FIRE,2012,Miscellaneous,0.1,A,45.2397,-92.7592,MN
1582017,NPS,Appalachian National Scenic Trail Historic Site,SUNDAY,2012,Arson,2.5,B,40.7994,-75.5764,PA
1582018,NPS,Appalachian National Scenic Trail Historic Site,MONDAY,2012,Arson,1.0,B,40.7922,-75.6019,PA
1582019,NPS,Appalachian National Scenic Trail Historic Site,KEYS GAP FIRE,2012,Miscellaneous,0.1,A,39.2597,-77.7625,WV
1582020,NPS,Appalachian National Scenic Trail Historic Site,GARVEY SHELTER FIRE,2012,Miscellaneous,0.1,A,39.3608,-77.6617,MD
1582021,NPS,Harper's Ferry National Historic Park,LEAP YEAR FIRE,2012,Miscellaneous,0.3,B,39.3256,-77.7256,MD
1582022,NPS,Harper's Ferry National Historic Park,WISDOM TEETH FIRE,2012,Miscellaneous,0.1,A,39.3261,-77.7264,MD
1582023,NPS,New River Gorge National River,GVRNGRSTAT,2012,Miscellaneous,0.1,A,37.831583,-81.067983,WV
1582155,NPS,Devils Tower National Monument,JAHNIG,2012,Debris Burning,0.1,A,44.5792,-104.7193,WY
1582156,NPS,Devils Tower National Monument,CUMMINGS,2012,Lightning,7.0,B,44.58,-104.6836,WY
1582157,NPS,Grand Teton National Park,PRACTICE ROCKS,2012,Campfire,0.1,A,43.6586,-110.6975,WY
1582158,NPS,Grand Teton National Park,POWERLINE,2012,Powerline,0.2,A,43.65433,-110.67258,WY
1582159,NPS,Grand Teton National Park,PILGRIM CREEK,2012,Lightning,0.1,A,43.92,-110.5847,WY
1582160,NPS,Grand Teton National Park,TRAM,2012,Lightning,0.1,A,43.596,-110.89383,WY
1582161,NPS,Grand Teton National Park,CYGNET,2012,Lightning,0.1,A,43.9017,-110.6208,WY
1582162,NPS,Grand Teton National Park,DIAMOND L,2012,Lightning,0.3,B,43.77914,-110.43003,WY
1582163,NPS,Grand Teton National Park,BLACKTAIL,2012,Lightning,0.1,A,43.6464,-110.6817,WY
1582164,NPS,Grand Teton National Park,EMMA MATILDA,2012,Lightning,1.1,B,43.8747,-110.5467,WY
1582165,NPS,Grand Teton National Park,VALLEY TRAIL,2012,Lightning,0.1,A,43.67244,-110.76975,WY
1582166,NPS,Grand Teton National Park,BUFFALO,2012,Lightning,0.1,A,43.8586,-110.5897,WY
1582167,NPS,Grand Teton National Park,GARNET FIRE,2012,Lightning,0.3,B,43.72522,-110.78183,WY
1582485,NPS,Yellowstone National Park,MARCH,2012,Campfire,0.1,A,44.94669,-110.29289,WY
1582486,NPS,Yellowstone National Park,SWAN,2012,Lightning,0.1,A,44.895,-110.7358,WY
1582487,NPS,Yellowstone National Park,BEAVER,2012,Miscellaneous,0.1,A,44.995956,-110.719847,WY
1582488,NPS,Yellowstone National Park,FLOATING ISLAND LAKE,2012,Smoking,0.1,A,44.9422,-110.4494,WY
1582489,NPS,Yellowstone National Park,BLACKTAIL,2012,Lightning,29.0,C,44.97,-110.53,WY
1582490,NPS,Yellowstone National Park,OVERPASS,2012,Smoking,0.1,A,44.4575,-110.8433,WY
1582491,NPS,Yellowstone National Park,RANGE,2012,Lightning,542.0,E,44.8,-110.53,WY
1582492,NPS,Yellowstone National Park,DEWDROP,2012,Lightning,1498.0,F,44.6806,-110.3233,WY
1582493,NPS,Yellowstone National Park,CAMERA,2012,Lightning,0.3,B,44.2967,-110.4967,WY
1582494,NPS,Yellowstone National Park,DEWDROP 2,2012,Lightning,0.1,A,44.6825,-110.3228,WY
1582495,NPS,Yellowstone National Park,SHOSHONE,2012,Lightning,1.0,B,44.3319,-110.8278,WY
1582496,NPS,Yellowstone National Park,AGATE,2012,Lightning,0.5,B,44.8619,-110.3522,WY
1582497,NPS,Yellowstone National Park,FAN 1,2012,Lightning,1.0,B,45.0392,-110.9483,MT
1582498,NPS,Yellowstone National Park,FAN 2,2012,Lightning,0.3,B,45.0369,-110.9439,MT
1582499,NPS,Yellowstone National Park,CYGNET,2012,Lightning,3540.0,F,44.6669,-110.6386,WY
1582500,NPS,Yellowstone National Park,BEACH 2,2012,Lightning,0.1,A,44.5336,-110.5572,WY
1582501,NPS,Yellowstone National Park,CANYON,2012,Arson,0.1,A,44.7317,-110.4883,WY
1582502,NPS,Yellowstone National Park,ELK PLAZA,2012,Campfire,0.1,A,44.9825,-110.725,WY
1643108,NPS,Wrangell-St. Elias National Park & Preserve,CHISANA RIVER,2013,Lightning,46637.5,G,62.51033,-141.414,AK
1643109,NPS,Wrangell-St. Elias National Park & Preserve,CHITINA BRIDGE,2013,Missing/Undefined,0.1,A,61.5283,-144.4036,AK
1643110,NPS,Buffalo National River,ADAIR FIELDS,2013,Arson,0.1,A,36.05489,-93.122349,AR
1643111,NPS,Buffalo National River,SLICK ROCK HOLLOW,2013,Arson,1200.0,F,36.098465,-92.486168,AR
1643112,NPS,Buffalo National River,GOGGINS CATTLE GUARD,2013,Arson,0.1,A,35.9686,-92.8283,AR
1643113,NPS,Buffalo National River,HIGHBANKS COWPIE,2013,Campfire,0.3,B,35.97503,-92.87603,AR
1643114,NPS,Buffalo National River,CAMPSITE 40,2013,Campfire,0.1,A,36.0392,-93.3388,AR
1643115,NPS,Buffalo National River,WELCH BLUFF,2013,Arson,0.1,A,36.058368,-93.125204,AR
1643116,NPS,Buffalo National River,BUZZARD BLUFF,2013,Arson,23.0,C,35.9694,-92.8292,AR
1643117,NPS,Buffalo National River,WOOLUM CAMPGROUND,2013,Campfire,0.1,A,35.96992,-92.88178,AR
1643118,NPS,Buffalo National River,BLUE WF,2013,Missing/Undefined,5.0,B,35.9736,-92.8233,AR
1643119,NPS,Buffalo National River,FISHER POINT,2013,Arson,0.1,A,36.03153,-93.32181,AR
1643120,NPS,Buffalo National River,CARVER GUARDRAIL,2013,Fireworks,0.3,B,35.9847,-93.0411,AR
1643121,NPS,Buffalo National River,MILL CREK POWERLINE,2013,Powerline,0.1,A,36.0689,-93.1394,AR
1643122,NPS,Buffalo National River,BOXELY FIRE,2013,Powerline,0.1,A,36.0167,-93.36267,AR
1643123,NPS,Buffalo National River,CLABBER GRAVEL BAR,2013,Campfire,0.1,A,36.127494,-92.544772,AR
1643124,NPS,Buffalo National River,TOM THUMB,2013,Missing/Undefined,0.7,B,36.0833,-93.2167,AR
1643125,NPS,Pea Ridge National Military Park,SUGAR CREEK,2013,Miscellaneous,0.1,A,36.42092,-94.05769,AR
1643126,NPS,Pea Ridge National Military Park,LIGHTNING STRIKE,2013,Lightning,0.1,A,36.44397,-94.02783,AR
1643345,NPS,Grand Canyon National Park,ROWE,2013,Campfire,0.1,A,36.0353,-112.1764,AZ
1643346,NPS,Grand Canyon National Park,MATHER,2013,Miscellaneous,0.1,A,36.0483,-112.1175,AZ
1643347,NPS,Grand Canyon National Park,SHOSHONE,2013,Campfire,0.1,A,36.0447,-112.0592,AZ
1643348,NPS,Grand Canyon National Park,PIMA,2013,Campfire,0.1,A,36.06733,-112.1942,AZ
1643349,NPS,Grand Canyon National Park,UPPER,2013,Lightning,0.1,A,36.32023,-112.12857,AZ
1643350,NPS,Grand Canyon National Park,DEVELOPED,2013,Campfire,0.1,A,36.210694,-112.055889,AZ
1643351,NPS,Grand Canyon National Park,MARBLE,2013,Equipment Use,0.1,A,36.240294,-112.076992,AZ
1643352,NPS,Grand Canyon National Park,WILLOW,2013,Lightning,223.0,D,36.316095,-112.948491,AZ
1643353,NPS,Grand Canyon National Park,WALHALLA,2013,Lightning,0.1,A,36.177094,-111.952289,AZ
1643354,NPS,Grand Canyon National Park,TUCKUP,2013,Lightning,0.1,A,36.289392,-113.02149,AZ
1643355,NPS,Grand Canyon National Park,BUGGELN,2013,Lightning,0.1,A,35.97581,-111.96019,AZ
1643356,NPS,Grand Canyon National Park,MEADOW,2013,Lightning,0.5,B,36.314394,-112.106892,AZ
1643357,NPS,Grand Canyon National Park,FULLER,2013,Lightning,0.1,A,36.25449,-112.040089,AZ
1643358,NPS,Grand Canyon National Park,HADES,2013,Lightning,0.2,A,36.263394,-112.090886,AZ
1643359,NPS,Grand Canyon National Park,CHEYAVA,2013,Lightning,0.1,A,36.15703,-111.95692,AZ
1643360,NPS,Grand Canyon National Park,SHINUMO,2013,Lightning,22.0,C,36.252694,-112.345692,AZ
1643361,NPS,Grand Canyon National Park,DRIPPING,2013,Lightning,0.1,A,36.0442,-112.2386,AZ
1643362,NPS,Grand Canyon National Park,HADES LAKE,2013,Lightning,0.1,A,36.2613,-112.08677,AZ
1643363,NPS,Grand Canyon National Park,MOJAVE,2013,Lightning,0.1,A,36.0711,-112.16539,AZ
1643364,NPS,Grand Canyon National Park,ROBBERS,2013,Lightning,0.1,A,36.277692,-112.090589,AZ
1643365,NPS,Grand Canyon National Park,THOMPSON,2013,Lightning,0.1,A,36.303694,-112.048589,AZ
1643366,NPS,Grand Canyon National Park,LINDBERG,2013,Lightning,0.1,A,36.300394,-112.059186,AZ
1643367,NPS,Grand Canyon National Park,HILL,2013,Lightning,0.1,A,36.296794,-112.053386,AZ
1643368,NPS,Grand Canyon National Park,OUTLET,2013,Lightning,0.1,A,36.23474,-112.10921,AZ
1643369,NPS,Grand Canyon National Park,FULLER 2,2013,Lightning,0.1,A,36.25054,-112.04489,AZ
1643521,NPS,Organ Pipe Cactus National Monument,ALAMO,2013,Miscellaneous,0.2,A,32.0681,-112.723967,AZ
1643522,NPS,Organ Pipe Cactus National Monument,VAULT,2013,Campfire,0.1,A,31.998317,-112.841667,AZ
1643523,NPS,Organ Pipe Cactus National Monument,STRIPPED BUTTE,2013,Miscellaneous,11.8,C,32.086367,-112.8683,AZ
1643524,NPS,Organ Pipe Cactus National Monument,CUATRO,2013,Children,5.0,B,32.16045,-112.917017,AZ
1643525,NPS,Organ Pipe Cactus National Monument,POT LUCK,2013,Campfire,0.1,A,32.0348,-112.7604,AZ
1643526,NPS,Organ Pipe Cactus National Monument,SICK BUSH COMPLEX,2013,Miscellaneous,5.4,B,32.156767,-113.014967,AZ
1643527,NPS,Organ Pipe Cactus National Monument,LET IT BE 2,2013,Miscellaneous,0.1,A,32.084167,-112.8715,AZ
1643528,NPS,Organ Pipe Cactus National Monument,LET IT BE,2013,Miscellaneous,0.1,A,32.125833,-112.8775,AZ
1643529,NPS,Organ Pipe Cactus National Monument,BOUNDARY,2013,Miscellaneous,2.1,B,32.0383,-113.0728,AZ
1643530,NPS,Organ Pipe Cactus National Monument,MYSTERY,2013,Miscellaneous,0.1,A,32.02815,-112.727517,AZ
1643531,NPS,Organ Pipe Cactus National Monument,LIFESAVER,2013,Miscellaneous,0.3,B,32.1397,-113.0417,AZ
1643532,NPS,Organ Pipe Cactus National Monument,ACUNA VALLEY,2013,Miscellaneous,0.1,A,32.0503,-112.9497,AZ
1643533,NPS,Organ Pipe Cactus National Monument,AJO,2013,Debris Burning,2.0,B,32.0819,-112.7094,AZ
1643534,NPS,Organ Pipe Cactus National Monument,BOUNDARY 2,2013,Miscellaneous,3.5,B,32.0886,-113.0831,AZ
1643535,NPS,Organ Pipe Cactus National Monument,KINO,2013,Miscellaneous,1.3,B,32.1461,-112.9997,AZ
1643536,NPS,Organ Pipe Cactus National Monument,BALE 2,2013,Equipment Use,0.1,A,31.8403,-112.6872,AZ
1643537,NPS,Organ Pipe Cactus National Monument,BONITA WELL,2013,Miscellaneous,0.1,A,32.0089,-112.9747,AZ
1643538,NPS,Organ Pipe Cactus National Monument,BATES WINDMILL,2013,Campfire,0.1,A,32.1692,-112.9497,AZ
1643539,NPS,Organ Pipe Cactus National Monument,KINO 2,2013,Miscellaneous,0.1,A,32.0803,-112.9589,AZ
1643540,NPS,Organ Pipe Cactus National Monument,DRIPPING SPRINGS 1,2013,Campfire,0.1,A,32.030767,-112.8903,AZ
1643541,NPS,Organ Pipe Cactus National Monument,MM77.5,2013,Miscellaneous,0.1,A,31.915933,-112.81615,AZ
1643670,NPS,Saguaro National Park,DEVILS,2013,Lightning,0.3,B,32.189817,-110.559767,AZ
1643671,NPS,Saguaro National Park,MADRONA,2013,Campfire,0.1,A,32.1514,-110.6092,AZ
1643672,NPS,Saguaro National Park,HEARTBREAK,2013,Lightning,0.1,A,32.1272,-110.53195,AZ
1643673,NPS,Saguaro National Park,RINCON,2013,Lightning,0.1,A,32.108,-110.524,AZ
1643674,NPS,Saguaro National Park,CAM-BOH,2013,Miscellaneous,0.1,A,32.3194,-111.1658,AZ
1643775,NPS,Wupatki National Monument,WHITE,2013,Lightning,1433.0,F,35.5683,-111.4383,AZ
1643776,NPS,Wupatki National Monument,CITADEL,2013,Lightning,0.1,A,35.56747,-111.48492,AZ
1643777,NPS,Wupatki National Monument,LOMAKI,2013,Lightning,0.3,B,35.5817,-111.49922,AZ
1643778,NPS,Lava Beds National Monument,VALENTINE,2013,Lightning,0.1,A,41.70383,-121.47405,CA
1643968,NPS,Death Valley National Park,SCOTTY,2013,Powerline,15.0,C,37.0331,-117.335,CA
1643969,NPS,Golden Gate National Recreation Area,OCEAN BEACH,2013,Smoking,0.1,A,37.7608,-122.5105,CA
1643970,NPS,Golden Gate National Recreation Area,WEDMEYER,2013,Campfire,0.1,A,37.7917,-122.4805,CA
1643971,NPS,Golden Gate National Recreation Area,MORI TRAIL,2013,Arson,0.1,A,37.6194,-122.4817,CA
1643972,NPS,Golden Gate National Recreation Area,BAKER BEACH,2013,Smoking,0.1,A,37.7997,-122.4694,CA
1643973,NPS,Golden Gate National Recreation Area,EDGEWOOD,2013,Powerline,0.5,B,37.4361,-122.3028,CA
1643974,NPS,Golden Gate National Recreation Area,GG BRIDGE,2013,Arson,0.1,A,37.825,-122.478,CA
1643975,NPS,Golden Gate National Recreation Area,MUIR BEACH OVERLOOK,2013,Campfire,0.1,A,37.86238,-122.58535,CA
